typ_bw,FID,rvs_str,key_str,bez_str,richtung_str,km_von,km_bis,bez_bw,nr_bw,baujahr_bw,breite_bw,hoehe_bw,laenge_bw,alter_bw,wandflaeche_bw,old_bw
unterfuehrung,unterfuehrung.14,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,36,36.055,Überführung Eschweg,B200 U02,1946.0,,,55.0,76.0,,True
unterfuehrung,unterfuehrung.45,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,1,1.708,Unterführung der ÖBB neu,B200 U01,1991.0,,,708.0,31.0,,True
unterfuehrung,unterfuehrung.13,8    -L 202 -    -,L202,Schweizer Straße,RFB 1,0,0.385,Überführung Fußgängersteg Bahnhof,B202 U01,1956.0,,,385.0,66.0,,True
unterfuehrung,unterfuehrung.46,8    -L 202 -    -,L202,Schweizer Straße,RFB 1,1,2.063,Unterführung der ÖBB,B202 U03,1977.0,,,1063.0,45.0,,True
unterfuehrung,unterfuehrung.51,8    -L 202 -    -,L202,Schweizer Straße,RFB 1,0,0.615,Überführung Mehrerauerstraße,B202 U02,1975.0,,,615.0,47.0,,True
unterfuehrung,unterfuehrung.43,8    -L 203 -    -,L203,Rheinstraße,RFB 1,13,13.308,Unterführung der ÖBB,B203 U02,1986.0,,,308.0,36.0,,True
unterfuehrung,unterfuehrung.71,8    -L 203 -    -,L203,Rheinstraße,RFB 1,0,1.004,Unterführung der ÖBB,B203 U01,1999.0,,,1004.0,23.0,,True
unterfuehrung,unterfuehrung.7,8    -L 204 -    -,L204,Lustenauer Straße,RFB 1,1,1.559,Unterführung der ÖBB,B204 U01,1972.0,,,559.0,50.0,,True
unterfuehrung,unterfuehrung.30,8    -L 204 -    -,L204,Lustenauer Straße,RFB 1,2,2.764,Überführung der A14,A 14 052,1947.0,,,764.0,75.0,,True
unterfuehrung,unterfuehrung.24,8    -L  25 -    -,L25,Müselbacher Straße,RFB 1,0,0.101,Überführung der L205,L025 U01,1963.0,,,101.0,59.0,,True
unterfuehrung,unterfuehrung.22,8    -L   3 -    -,L3,Hofsteigstraße,RFB 1,3,3.1,Überführung Radweg,L003 014,2009.0,,,100.0,13.0,,False
unterfuehrung,unterfuehrung.26,8    -L   3 -    -,L3,Hofsteigstraße,RFB 1,1,1.629,ÖBB Überführung Schweiz,L003 002,1995.0,,,629.0,27.0,,True
unterfuehrung,unterfuehrung.39,8    -L   3 -    -,L3,Hofsteigstraße,RFB 1,3,3.093,V23 Unterführung der A14,A 14 023,1941.0,,,93.0,81.0,,True
unterfuehrung,unterfuehrung.55,8    -L   3 -    -,L3,Hofsteigstraße,RFB 1,11,11.429,ÖBB Überführung,L003 012,1995.0,,,429.0,27.0,,True
unterfuehrung,unterfuehrung.70,8    -L   3 -    -,L3,Hofsteigstraße,RFB 1,1,1.672,ÖBB Überführung Bregenz,L003 003,1950.0,,,672.0,72.0,,True
unterfuehrung,unterfuehrung.53,8    -L  41 -    -,L41,Senderstraße,RFB 1,5,5.179,V35 Überführung der A14,A 14 032,1967.0,,,179.0,55.0,,True
unterfuehrung,unterfuehrung.64,8    -L  41 -    -,L41,Senderstraße,RFB 1,6,6.963,Unterführung der ÖBB,L041 U04,1976.0,,,963.0,46.0,,True
unterfuehrung,unterfuehrung.17,8    -L  41 -   6-R 5,L41-6-R5,L41 Senderstraße - Rampe 5,RFB 1,6,0.009,Überführung der L41 über die Rampe L41-6-R5,L041 U02,1947.0,,,5991.0,75.0,,True
unterfuehrung,unterfuehrung.44,8    -L  41 -   6-R 6,L41-6-R6,L41 Senderstraße - Rampe 6,RFB 1,0,0.147,Überführung der L41 über die Rampe L41-6-R6,L041 U03,1994.0,,,147.0,28.0,,True
unterfuehrung,unterfuehrung.36,8    -L  42 -    -,L42,Werbenstraße,RFB 1,0,1.072,Unterführung der ÖBB,L042 U01,1959.0,,,1072.0,63.0,,True
unterfuehrung,unterfuehrung.38,8    -L  45 -    -,L45,Schmitternstraße,RFB 1,0,0.649,Unterführung der ÖBB,L045 U01,1941.0,,,649.0,81.0,,True
unterfuehrung,unterfuehrung.40,8    -L  45 -    -,L45,Schmitternstraße,RFB 1,2,2.986,V58 Unterführung der A14,A 14 056,1940.0,,,986.0,82.0,,True
unterfuehrung,unterfuehrung.20,8    -L  46 -    -,L46,Diepoldsauer Straße,RFB 1,0,0.392,ÖBB Überführung,L046 U01,1946.0,,,392.0,76.0,,True
unterfuehrung,unterfuehrung.35,8    -L  46 -    -,L46,Diepoldsauer Straße,RFB 1,1,1.714,Überführung Radweg,L046 U03,1955.0,,,714.0,67.0,,True
unterfuehrung,unterfuehrung.63,8    -L  46 -    -,L46,Diepoldsauer Straße,RFB 1,1,1.707,V65L Überführung der A14,A 14 061,1945.0,,,707.0,77.0,,True
unterfuehrung,unterfuehrung.49,8    -L  47 -    -,L47,Bauernstraße,RFB 1,0,0.85,Unterführung der ÖBB,L047 U01,1993.0,,,850.0,29.0,,True
unterfuehrung,unterfuehrung.12,8    -L  49 -    -,L49,Achrainstraße,RFB 1,0,1.006,Unterführung der ÖBB,L049 U01,1946.0,,,1006.0,76.0,,True
unterfuehrung,unterfuehrung.42,8    -L  52 -    -,L52,Meininger Straße,RFB 1,1,1.197,V92 Überführung der A14,A 14 092,1971.0,,,197.0,51.0,,True
unterfuehrung,unterfuehrung.50,8    -L  53 -    -,L53,Bangser Straße,RFB 1,0,1.058,Unterführung der ÖBB,L053 U01,1995.0,,,1058.0,27.0,,True
unterfuehrung,unterfuehrung.33,8    -L  54 -    -,L54,Jagdbergstaße,RFB 1,0,0.297,Unterführung L190 und ÖBB,L054 U01,1980.0,,,297.0,42.0,,True
unterfuehrung,unterfuehrung.18,8    -L  57 -    -,L57,Götzner Straße,RFB 1,0,0.829,Unterführung der ÖBB Mösle,L057 U01,1945.0,,,829.0,77.0,,True
unterfuehrung,unterfuehrung.9,8    -L  58 -    -,L58,Mäderer Straße,RFB 1,1,1.933,V73 Überführung der A14,A 14 073,1942.0,,,933.0,80.0,,True
unterfuehrung,unterfuehrung.28,8    -L  58 -    -,L58,Mäderer Straße,RFB 1,0,0.968,Unterführung der ÖBB,L058 U01,2009.0,,,968.0,13.0,,False
unterfuehrung,unterfuehrung.10,8    -L  59 -    -,L59,Montlinger Straße,RFB 1,0,0.333,V77a Unterführung der ÖBB,L059 U01,1970.0,,,333.0,52.0,,True
unterfuehrung,unterfuehrung.3,8    -L  62 -    -,L62,Klauser Treietstraße,RFB 1,2,2.254,V79a Unterführung der ÖBB,L062 U01,1957.0,,,254.0,65.0,,True
unterfuehrung,unterfuehrung.65,8    -L  62 -    -,L62,Klauser Treietstraße,RFB 1,2,2.336,V79 Überführung der A14,A 14 078,1964.0,,,336.0,58.0,,True
unterfuehrung,unterfuehrung.52,8    -L  63 -    -,L63,Röthner Treietstraße,RFB 1,0,0.959,Unterführung der ÖBB,L063 U02,1982.0,,,959.0,40.0,,True
unterfuehrung,unterfuehrung.54,8    -L  63 -    -,L63,Röthner Treietstraße,RFB 1,0,0.237,V83 Überführung der A14,A 14 082,1979.0,,,237.0,43.0,,True
unterfuehrung,unterfuehrung.29,8    -L  64 -    -,L64,Rankweiler Straße,RFB 1,0,0.873,V95 Überführung der A14,A 14 097,1983.0,,,873.0,39.0,,True
unterfuehrung,unterfuehrung.47,8    -L  64 -    -,L64,Rankweiler Straße,RFB 1,1,2.118,Unterführung der ÖBB,L064 U02,1997.0,,,1118.0,25.0,,True
unterfuehrung,unterfuehrung.56,8    -L  65 -    -,L65,Göfner Straße,RFB 1,0,0.457,F8 Überführung der A14,A 14 107,1988.0,,,457.0,34.0,,True
unterfuehrung,unterfuehrung.27,8    -L  74 -    -,L74,Schlinser Straße,RFB 1,0,0.21,Unterführung der ÖBB,L074 U01,1969.0,,,210.0,53.0,,True
unterfuehrung,unterfuehrung.66,8    -L  81 -    -,L81,Bürser Straße,RFB 1,0,0.402,W30 Überführung der A14,A 14 130,1945.0,,,402.0,77.0,,True
unterfuehrung,unterfuehrung.25,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,2,2.663,Überführung der ÖBB,L097 U01,1987.0,,,663.0,35.0,,True
unterfuehrung,unterfuehrung.61,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,15,15.049,DW28 Überführung der S16,L097 U02a,1975.0,,,49.0,47.0,,True
unterfuehrung,unterfuehrung.68,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,14,15.014,DW28 Überführung der S16,L097 U02b,1973.0,,,1014.0,49.0,,True
unterfuehrung,unterfuehrung.2,8    -P  50b-    -,P50b,Gaisbühel Straße,RFB 1,0,0.562,Überführung Zugangssteg Gebäude Gaisbühel,PB50 001,1957.0,,,562.0,65.0,,True
unterfuehrung,unterfuehrung.57,8    -P  50b-    -,P50b,Gaisbühel Straße,RFB 1,0,0.546,Durchfahrt Gebäude,PB50 002,2001.0,,,546.0,21.0,,False
